alto,ancho,autor,autora,autores,estado,fecha,lugar_produccion,materia,numero_catalogo,procedencia,serie,soporte,tecnica,titulo,url
33,40,"Lucas Velázquez, Eugenio",0,0,0,Hacia 1850,0,0,P004414,"Entrega del Servicio de Defensa del Patrimonio Artístico Nacional al Museo de Arte Moderno, 22/07/1942; Museo de Arte Moderno, 1942-1968; Museo Español de Arte Contemporáneo, 1968-1971",Obras incautadas. Un proceso abierto,Hojalata,Óleo,Encadenada,https://www.museodelprado.es/coleccion/obra-de-arte/encadenada/c07c1b0d-a6d9-4eef-b631-eddd96c0be78
200,270,"Arbiol y Rodríguez, Vicente",0,0,0,Hacia 1850,0,0,P007880,"Adquirido al autor, 1928; Museo de Arte Moderno, 1928-1971; Museo Nacional Centro de Arte Reina Sofía, 2016",0,Lienzo,Óleo,Muerte de Moisés,https://www.museodelprado.es/coleccion/obra-de-arte/muerte-de-moises/9199567e-f808-4e56-9fd7-50534ce304c6
40,49,Anónimo,0,0,0,Hacia 1850,0,0,P002999,"Legado Luisa Molet Iturralde, 1959",0,Lámina de cobre,Óleo,Lección de música,https://www.museodelprado.es/coleccion/obra-de-arte/leccion-de-musica/c157fc77-a408-41a8-96f2-ae14559d5c5d
92,76,"Espalter y Rull, Joaquín",0,0,0,1846,0,0,P003162,Museo de Arte Moderno,0,Lienzo,Óleo,Retrato de señora,https://www.museodelprado.es/coleccion/obra-de-arte/retrato-de-seora/8e7c9d1d-c8c5-48f3-b099-c5b7926f2747
147,"209,5","Esquivel y Suárez de Urbina, Antonio María",0,0,0,1846,0,0,P003303,"Adquisición de la Junta de Iconografía Nacional, para la Galería de Españoles Ilustres, del Museo Iconográfico, 1872",0,Lienzo,Óleo,Ventura de la Vega leyendo una obra en el Teatro del Príncipe,https://www.museodelprado.es/coleccion/obra-de-arte/ventura-de-la-vega-leyendo-una-obra-en-el-teatro/ac242423-4a9f-46ba-9a8f-9e37baad4862
223,140,"Gutiérrez de la Vega, Joaquín",0,0,0,Hacia 1851,0,0,P003523,"Colección Real, 1851",Serie Cronológica de los Reyes de España,Lienzo,Óleo,Sancha,https://www.museodelprado.es/coleccion/obra-de-arte/sancha/8c5f63e3-dbdc-4e6b-9ba9-2f96dc8494f2
203,133,"Madrazo y Kuntz, Federico de",0,0,0,1846,0,0,P008180,"Colección O'Shea Montgomery, 1846; Colección Roca de Togores; Adquisición, 2014",0,Lienzo,Óleo,Sabina Seupham Spalding,https://www.museodelprado.es/coleccion/obra-de-arte/sabina-seupham-spalding/a6a1a348-388f-4f97-8a2a-f92143474b9f
144,217,"Esquivel y Suárez de Urbina, Antonio María",0,0,0,1846,0,0,P004299,"Cesión por el Ministerio de Fomento al Museo de la Trinidad, 1866; Museo de la Trinidad, 1866-1872; Museo del Prado, 1872-1896; Museo de Arte Moderno, 1896-1968; Museo Español de Arte Contemporáneo, 1968-1971",0,Lienzo,Óleo,Los poetas contemporáneos. Una lectura de Zorrilla en el estudio del pintor,https://www.museodelprado.es/coleccion/obra-de-arte/los-poetas-contemporaneos-una-lectura-de-zorrilla/3a2f6b1a-9d87-4f5b-855b-3c84981a98e6
128,98,"López Portaña, Vicente",0,0,0,1846,0,0,P007041,"Conde de Calderón, Valencia, 1943; Adquisición, 1985",0,Lienzo,Óleo,"María Francisca de la Gándara, condesa viuda de Calderón",https://www.museodelprado.es/coleccion/obra-de-arte/maria-francisca-de-la-gandara-condesa-viuda-de/684e3bfb-c8b5-4e57-b14f-62ea941a1e46
224,141,"Castelaro y Perea, José",0,0,0,Hacia 1851,0,0,P006908,"Colección Real (encargado al autor, 1850)",Serie Cronológica de los Reyes de España,Lienzo,Óleo,Sancho III,https://www.museodelprado.es/coleccion/obra-de-arte/sancho-iii/1b3f8a92-b336-4311-a0f5-2ea5b1b21af9
116,95,"Ribera y Fieve, Carlos Luis de",0,0,0,1847,0,0,P004597,"Donación de María Ascensión Elvira Villanueva e Idígoras, 1915; Museo de Arte Moderno, 1915-1968; Museo Español de Arte Contemporáneo, 1968-1971.",0,Lienzo,Óleo,Niña en un paisaje,https://www.museodelprado.es/coleccion/obra-de-arte/nia-en-un-paisaje/25e46cfa-642a-4201-a219-24a9ddb172d4
22,18,"Castellano, Manuel",0,0,0,1847,0,0,P004273,Museo de Arte Moderno,0,Hojalata,Óleo,"José Castellano, hermano del pintor",https://www.museodelprado.es/coleccion/obra-de-arte/jose-castellano-hermano-del-pintor/d0142753-a452-4e54-b96d-e08bd840719e
225,140,"Roca y Delgado, Mariano de la",0,0,0,Hacia 1852,0,0,P006909,"Colección Real, encargado al autor, con destino al Museo del Prado, 1847; Museo de Arte Moderno, 1896-1971",Serie Cronológica de los Reyes de España,Lienzo,Óleo,García I,https://www.museodelprado.es/coleccion/obra-de-arte/garcia-i/54731499-3190-40cd-9607-42269b7d6641
140,103,"Corchón, José María",0,0,0,Hacia 1852,0,0,P004154,"Donación de Dionisia de Vives y Zires al Museo del Prado, 1889",0,Lienzo,Óleo,Bodegón de caza y hortalizas,https://www.museodelprado.es/coleccion/obra-de-arte/bodegon-de-caza-y-hortalizas/c5f9154f-54f4-43a9-99f4-46a1cdf471f6
62,"98,5","Rigalt y Farriols, Luis",0,0,0,Hacia 1852,0,0,P004601,"Adquirido a Artur Ramón Anticuario, Barcelona, 1973",0,Lienzo,Óleo,Paisaje de Montserrat desde la Roca Dreta,https://www.museodelprado.es/coleccion/obra-de-arte/paisaje-de-montserrat-desde-la-roca-dreta/4950584c-1f10-4618-8277-17be548f4da6
"140,5",103,"Corchón, José María",0,0,0,Hacia 1852,0,0,P007156,"Donación de Dionisia de Vives y Zires al Museo del Prado, 1889",0,Lienzo,Óleo,Bodegón de frutas,https://www.museodelprado.es/coleccion/obra-de-arte/bodegon-de-frutas/06f1f1e9-daba-440e-b0cd-1d8da64a29ac
140,103,"Corchón, José María",0,0,0,Hacia 1852,0,0,P007016,"Donación de Dionisia de Vives y Zires al Museo del Prado, 1889",0,Lienzo,Óleo,Bodegón de frutas,https://www.museodelprado.es/coleccion/obra-de-arte/bodegon-de-frutas/e456e53e-eb0c-4592-8d95-197408ed0965
224,140,"Lozano Sirgo, Isidoro Santos",0,0,0,Hacia 1852,0,0,P006263,"Colección Real (encargado al autor), 1852",Serie Cronológica de los Reyes de España,Lienzo,Óleo,"Bermudo I el Diácono, rey de Asturias",https://www.museodelprado.es/coleccion/obra-de-arte/bermudo-i-el-diacono-rey-de-asturias/d0e8501a-f9c0-4e83-bedc-847047e18fcb
85,65,"Madrazo y Kuntz, Luis de",0,0,0,1848,0,0,P003417,"Adquisición de la Junta de Iconografía Nacional, para la Galería de Españoles Ilustres del Museo Iconográfico, 1886.","Museo Iconográfico, Galería de Españoles Ilustres",Lienzo,Óleo,El pintor Francisco Sainz,https://www.museodelprado.es/coleccion/obra-de-arte/el-pintor-francisco-sainz/f860c2c3-4ba7-4cf0-8171-859a6894a79d
"217,5","136,5","Madrazo y Kuntz, Federico de",0,0,0,1848,0,0,P003533,"Donación del Ministerio de Guerra al Ministerio de Fomento; Museo Nacional de Pintura y Escultura, 1868; Museo del Prado, 1901-1904; Museo de Arte Moderno, 1904-1971",0,Lienzo,Óleo,Isabel II,https://www.museodelprado.es/coleccion/obra-de-arte/isabel-ii/e2fde566-199e-4ec0-9146-79b4b2680389
"120,5",91,"Gutiérrez de la Vega y Bocanegra, José",0,0,0,1848,0,0,P003904,"Museo de la Trinidad (cesión del Ministerio de Fomento), 1866",0,Lienzo,Óleo,"Juan Bravo Murillo, ministro de Comercio, Instrucción y Obras Públicas",https://www.museodelprado.es/coleccion/obra-de-arte/juan-bravo-murillo-ministro-de-comercio/bac7e28c-b5c0-4598-a939-448a4eb32ecd
302,388,"Roldán y Martínez, José",0,0,0,1848,0,0,P007162,"Legado Carlos Pérez-Seoane y Cullén, III duque de Pinohermoso, Museo del Prado, 1987",0,Lienzo,Óleo,"El conde de Pinohermoso y el marqués de Molins, a caballo, en las afueras de Sevilla",https://www.museodelprado.es/coleccion/obra-de-arte/el-conde-de-pinohermoso-y-el-marques-de-molins-a/1354958c-b751-4ec5-a368-5074386a6c1b
68,"56,5","Cano de la Peña, Eduardo",0,0,0,1848,0,0,P005811,"Adquirido a Fernando Colón y Beneito para el Museo de Arte Moderno, 1904",0,Lienzo,Óleo,Rafael Colón y Borrego,https://www.museodelprado.es/coleccion/obra-de-arte/rafael-colon-y-borrego/c4fed2b5-8bf8-4641-98e6-06eae51c141b
220,140,"Ortega Matamoros, Calixto",0,0,0,1848,0,0,P006911,"Colección Real, 1848",Serie Cronológica de los Reyes de España,Lienzo,Óleo,Enrique III el Doliente,https://www.museodelprado.es/coleccion/obra-de-arte/enrique-iii-el-doliente/1723d388-6fda-4725-9b95-6939a881b21e
121,91,"Gutiérrez de la Vega y Bocanegra, José",0,0,0,1848,0,0,P003906,"Ministerio de Fomento; Museo Nacional de Pintura y Escultura, 1866",0,Lienzo,Óleo,"Nicomedes Pastor Díaz, ministro de Comercio, Instrucción y Obras Públicas",https://www.museodelprado.es/coleccion/obra-de-arte/nicomedes-pastor-diaz-ministro-de-comercio/98b40a94-8e54-4755-8491-1852642fa7ea
"205,9",128,"Lozano Sirgo, Isidoro Santos (Obra copiada de: Madrazo y Kuntz, Federico de)",0,0,0,1848,0,0,P007380,Colección Real,0,Lienzo,Óleo,Isabel II,https://www.museodelprado.es/coleccion/obra-de-arte/isabel-ii/7e29b255-a21a-46bf-b457-925b14a5ea1e
224,140,"Cortés, Ramón",0,0,0,Hacia 1853,0,0,P003766,"Colección Real (encargado al autor, 1853)",Serie Cronológica de los Reyes de España,Lienzo,Óleo,Ervigio,https://www.museodelprado.es/coleccion/obra-de-arte/ervigio/a400c166-bbfa-4fc3-ac53-23fdf250bb81
"219,5","136,8","Lozano Sirgo, Isidoro Santos",0,0,0,Hacia 1853,0,0,P006271,Colección Real,Serie Cronológica de los Reyes de España,Lienzo,Óleo,Usenda,https://www.museodelprado.es/coleccion/obra-de-arte/usenda/ae20859f-0a61-4c87-a078-412751eaf1d2
226,141,"Prats y Velasco, Francisco",0,0,0,1848,0,0,P006907,Colección Real,Serie Cronológica de los Reyes de España,Lienzo,Óleo,Juan II de Castilla,https://www.museodelprado.es/coleccion/obra-de-arte/juan-ii-de-castilla/042d366f-325b-4aef-8824-d7b4b04e3f4f
225,140,"Fierros Álvarez, Dionisio",0,0,0,Hacia 1853,0,0,P005072,"Colección Real, 1853",Serie Cronológica de los Reyes de España,Lienzo,Óleo,Alfonso V,https://www.museodelprado.es/coleccion/obra-de-arte/alfonso-v/6077de91-e871-4297-add3-0db0199cd274
222,140,"Iglesias y Domínguez, Manuel",0,0,0,Hacia 1853,0,0,P007306,Colección Real,Serie Cronológica de los Reyes de España,Lienzo,Óleo,"Witiza, rey godo",https://www.museodelprado.es/coleccion/obra-de-arte/witiza-rey-godo/4bb5b961-3945-429a-93b9-a37759e805b6
224,140,"Esquivel y Rivas, Carlos María",0,0,0,Hacia 1853,0,0,P006269,"Colección Real, 1853",Serie Cronológica de los Reyes de España,Lienzo,Óleo,Favila,https://www.museodelprado.es/coleccion/obra-de-arte/favila/10eac67a-3dbb-4091-8188-acc81ac3dac2
127,93,"López Portaña, Vicente",0,0,0,1849,0,0,P002980,"Conde de Aguilar de Inestrillas, 1902; Legado de Enrique Puncel y Bouet, 1953.",0,Lienzo,Óleo,José Gutiérrez de los Ríos,https://www.museodelprado.es/coleccion/obra-de-arte/jose-gutierrez-de-los-rios/0806d39a-48fb-4d78-9761-178a1b235636
148,224,"Pérez Villaamil y Duguet, Genaro",0,0,0,1849,0,0,P006574,"Colección Pedro González, 1864; Museo Nacional de Pintura y Escultura; Museo de Arte Moderno",0,Lienzo,Óleo,Vista del Castillo de Gaucín (Málaga),https://www.museodelprado.es/coleccion/obra-de-arte/vista-del-castillo-de-gaucin-malaga/16788b30-9fb7-497b-9f61-74b46cccc47d
113,95,"Ribera y Fieve, Carlos Luis de",0,0,0,1849,0,0,P004598,"Donado por María Ascensión Elvira Villanueva, 1915; Museo de Arte Moderno, 1915-1968; Museo Español de Arte Contemporáneo, 1968-1971",0,Lienzo,Óleo,Dama con un niño en brazos,https://www.museodelprado.es/coleccion/obra-de-arte/dama-con-un-nio-en-brazos/eed0b75e-c4e8-4b21-92c7-1d839b18b5c1
120,91,"Gutiérrez de la Vega y Bocanegra, José",0,0,0,1849,0,0,P003905,"Museo Nacional de Pintura y Escultura (cesión del Ministerio de Fomento), 1866",0,Lienzo,Óleo,"Antonio Ros Olano, ministro de Comercio, Instrucción y Obras Públicas",https://www.museodelprado.es/coleccion/obra-de-arte/antonio-ros-olano-ministro-de-comercio/0d11c419-169b-4c6b-bacb-eb096b784683
79,100,"Lucas Velázquez, Eugenio",0,0,0,1849,0,0,P004435,"Donación de María de los Ángeles Sainz de la Cuesta, en memoria de su marido Juan Vitórica Casuso, conde de los Moriles, al Museo de Arte Moderno, 1968; Museo Español de Arte Contemporáneo, 1968-1971",0,Lienzo,Óleo,Bodegón,https://www.museodelprado.es/coleccion/obra-de-arte/bodegon/61648eac-7e3a-47af-9d17-28bf134b6db1
11,"8,5","Madrazo y Kuntz, Federico de",0,0,0,1849,0,0,P007876,"Donación de Francisco Antón Brotons, 1999",0,Tabla,Óleo,Carlos Ortiz de Taranco,https://www.museodelprado.es/coleccion/obra-de-arte/carlos-ortiz-de-taranco/a5869573-62c0-4c7f-894a-bff18fcd772a
61,52,"Madrazo y Kuntz, Federico de",0,0,0,1849,0,0,P004457,"Colección Ricardo de la Vega, 1902; Colección Rosario Herrera, 1913; Museo de Arte Moderno, 1932-1971",0,Lienzo,Óleo,El escritor Ventura de la Vega,https://www.museodelprado.es/coleccion/obra-de-arte/el-escritor-ventura-de-la-vega/577a9643-8e7d-4b33-8953-6905eec012ac
225,140,"Cerdá de Villarestan, Francisco",0,0,0,1849,0,0,P005070,"Colección Real (encargado al autor, 1849)",Serie Cronológica de los Reyes de España,Lienzo,Óleo,Alfonso XI,https://www.museodelprado.es/coleccion/obra-de-arte/alfonso-xi/59faad13-1a8a-4234-9eb4-3f0e38f2f8f4
121,91,"Gutiérrez de la Vega y Bocanegra, José",0,0,0,1850,0,0,P003907,"Museo de la Trinidad (cesión del Ministerio de Fomento), 1866",0,Lienzo,Óleo,"Manuel de Seijas Lozano, ministro de Comercio, Instrucción y Obras Públicas",https://www.museodelprado.es/coleccion/obra-de-arte/manuel-de-seijas-lozano-ministro-de-comercio/1d0ec473-2439-4780-92ec-8f4b8b21dc1f
224,140,"Hernández Amores, Germán",0,0,0,1849,0,0,P007072,Colección Real,Serie Cronológica de los Reyes de España,Lienzo,Óleo,Pedro I,https://www.museodelprado.es/coleccion/obra-de-arte/pedro-i/6d0e4918-22f8-4a33-b6c6-1992711c7b5b
220,145,"Gisbert Pérez, Antonio",0,0,0,Hacia 1854,0,0,P007307,"Colección Real, encargado al autor con destino al Museo del Prado, 1847.",Serie Cronológica de los Reyes de España,Lienzo,Óleo,Recesvinto,https://www.museodelprado.es/coleccion/obra-de-arte/recesvinto/8e8c3c5d-9f86-4cf6-bdac-ae9fe35979d6
222,140,"Sáez y Glanadell, Agustín",0,0,0,Hacia 1854,0,0,P005830,"Colección Real, Serie Cronológica de los Reyes de España; encargado al autor, con destino al Museo del Prado, 1854",Serie Cronológica de los Reyes de España,Lienzo,Óleo,Tulga,https://www.museodelprado.es/coleccion/obra-de-arte/tulga/883153b9-1467-48b3-bb0d-ef7e3d3f8e1c
"21,5","29,7","Lucas Velázquez, Eugenio",0,0,0,1850,0,0,P003981,"Museo de Arte Moderno, 1971",0,Lámina de cobre,Óleo,Puerto fluvial junto a un castillo,https://www.museodelprado.es/coleccion/obra-de-arte/puerto-fluvial-junto-a-un-castillo/0127ac19-da68-4622-a96a-0072921b8a82
21,30,"Lucas Velázquez, Eugenio",0,0,0,1850,0,0,P003982,Museo de Arte Moderno,0,Lámina de cobre,Óleo,Paisaje con figuras junto a un río,https://www.museodelprado.es/coleccion/obra-de-arte/paisaje-con-figuras-junto-a-un-rio/3242d153-1927-444c-b14a-99a87cd15665
"79,5","140,5","Barrón y Carrillo, Manuel",0,0,0,1850,0,0,P007655,"Adquirido en Caylus Anticuario, Madrid, con fondos de la herencia de Manuel Villaescusa, 1993",0,Lienzo,Óleo,Paisaje fluvial con figuras y ganado,https://www.museodelprado.es/coleccion/obra-de-arte/paisaje-fluvial-con-figuras-y-ganado/3953f20e-68c1-47eb-b89d-7a043b9a279a
143,123,"Ribera y Fieve, Carlos Luis de",0,0,0,1850,0,0,P004599,"Legado de Luis María de Tapia y Parrella, 1909; Museo de Arte Moderno, 1909-1968; Museo Español de Arte Contemporáneo, 1968-1971.",0,Lienzo,Óleo,"Magdalena Parrella y Urbieta y su hija, Elisa Tapia y Parrella",https://www.museodelprado.es/coleccion/obra-de-arte/magdalena-parrella-y-urbieta-y-su-hija-elisa/2d1aa2d5-98b5-4ecd-8c76-5536dcea572e
217,"146,5",0,0,"López Piquer, Bernardo; López Portaña, Vicente",0,1850,0,0,P004403,"Legado Alejandro Mon y Martínez al Museo de Arte Moderno, 1912; Museo de Arte Moderno, 1912-1968; Museo Español de Arte Contemporáneo, 1968-1971",0,Lienzo,Óleo,Alejandro Mon,https://www.museodelprado.es/coleccion/obra-de-arte/alejandro-mon/066d1f72-949d-46a9-b5f1-0f1972e37900
62,50,"Madrazo y Kuntz, Federico de",0,0,0,1850,0,0,P004449,"Legado Sofía Vela y Querol, 1910; Museo de Arte Moderno",0,Lienzo,Óleo,Sofía Vela y Querol,https://www.museodelprado.es/coleccion/obra-de-arte/sofia-vela-y-querol/ec7386e7-8328-41e4-96fc-d4f4b3840785
252,178,"Méndez y Andrés, José María",0,0,0,1850,0,0,P006952,"Donación de Carlos, Manuel y Teresa Pellico, 1929; Museo de Arte Moderno; Museo Español de Arte Contemporáneo, 1968-1971",0,Lienzo,Óleo,Ildefonso Pellico y Paniagua y su familia,https://www.museodelprado.es/coleccion/obra-de-arte/ildefonso-pellico-y-paniagua-y-su-familia/d461b87e-d920-496a-aae0-83c5a1b1a831
"79,5",141,"Barrón y Carrillo, Manuel",0,0,0,1850,0,0,P007654,"Adquirido en Caylus Anticuario, Madrid, con fondos de la herencia de Manuel Villaescusa, 1993",0,Lienzo,Óleo,Paisaje fluvial con figuras,https://www.museodelprado.es/coleccion/obra-de-arte/paisaje-fluvial-con-figuras/30dda8c3-b237-4e0a-a92b-1ac2368b8c2d
223,140,"Múgica y Pérez, Carlos",0,0,0,1850,0,0,P004736,Colección Real,Serie Cronológica de los Reyes de España,Lienzo,Óleo,Fernando III el Santo,https://www.museodelprado.es/coleccion/obra-de-arte/fernando-iii-el-santo/4be2b9f2-953d-4014-9a60-60c870eac120
140,187,"Corchón, José María",0,0,0,1850 - 1855 (Hacia),0,0,P002906,"Donación de Dionisia de Vives y Zires al Museo del Prado, 1889",0,Lienzo,Óleo,Bodegón de cocina con caza y hortalizas,https://www.museodelprado.es/coleccion/obra-de-arte/bodegon-de-cocina-con-caza-y-hortalizas/c0b2695a-82ad-42e8-8c9b-d3500d7ce133
224,"139,5","Prats y Velasco, Francisco",0,0,0,1850,0,0,P003520,Colección Real,Serie Cronológica de los Reyes de España,Lienzo,Óleo,"Berenguela, reina de León y Castilla",https://www.museodelprado.es/coleccion/obra-de-arte/berenguela-reina-de-leon-y-castilla/16cd1bb5-4840-44fa-9da6-878a0f8a090d
35,25,"Lucas Velázquez, Eugenio",0,0,0,1850 - 1855,0,0,P004418,"Harry Perlowitz; Adquirido para el Museo de Arte Moderno, 1965; Museo Español de Arte Contemporáneo, 1968-1971",0,Hojalata,Óleo,Aquelarre,https://www.museodelprado.es/coleccion/obra-de-arte/aquelarre/a85ed80b-1319-4fd7-9708-8a82eea44cea
120,90,Anónimo,0,0,0,1850 - 1855,0,0,P005736,"Museo de Arte Moderno, 1908-1971; Museo del Prado, 1971",0,Lienzo,Óleo,"Narciso Clavería y Zaldúa, conde de Manila",https://www.museodelprado.es/coleccion/obra-de-arte/narciso-claveria-y-zaldua-conde-de-manila/f7b0da54-0032-4643-89f3-bbd91a84b152
140,187,"Corchón, José María",0,0,0,1850 - 1855 (Hacia),0,0,P002905,"Donación de Dionisia de Vives y Zires al Museo del Prado, 1889.",0,Lienzo,Óleo,Bodegón de cocina con peces y hortalizas,https://www.museodelprado.es/coleccion/obra-de-arte/bodegon-de-cocina-con-peces-y-hortalizas/e3657c92-3e4d-49ec-9a3d-3709866ebe2c
40,40,"Lucas Velázquez, Eugenio",0,0,0,Hacia 1855,0,0,P004423,"Donación de María de los Ángeles Sainz de la Cuesta, en memoria de su marido Juan Vitórica Casuso, conde de los Moriles, al Museo de Arte Moderno, 1968; Museo Español de Arte Contemporáneo, 1968-1971; Museo del Prado, 1971",0,Lienzo,Óleo,Mujeres en la cárcel,https://www.museodelprado.es/coleccion/obra-de-arte/mujeres-en-la-carcel/bd23da9c-ccec-4ad0-b66b-11f8bb0b7e3e
105,145,"Gutiérrez de la Vega y Bocanegra, José",0,0,0,Hacia 1855,0,0,P004350,"Adquirido para el Museo de Arte Moderno, 1958; Museo Español de Arte Contemporáneo, 1968-1971",0,Lienzo,Óleo,Maja sevillana,https://www.museodelprado.es/coleccion/obra-de-arte/maja-sevillana/5ab3a1d2-8cbd-4f12-b86e-51f6f4ac8933
56,77,"Lucas Velázquez, Eugenio",0,0,0,Hacia 1855,0,0,P004421,"Donación de María de los Ángeles Sainz de la Cuesta, en memoria de su marido Juan Vitórica Casuso, conde de los Moriles, al Museo de Arte Moderno, 1968; Museo Español de Arte Contemporáneo, 1968-1971; Museo del Prado, 1971",0,Lienzo,Óleo,La suerte de varas,https://www.museodelprado.es/coleccion/obra-de-arte/la-suerte-de-varas/96dea6b7-329b-490c-830d-574c8d2e4bc9
39,40,"Lucas Velázquez, Eugenio",0,0,0,Hacia 1855,0,0,P004422,"Donación de María de los Ángeles Sainz de la Cuesta, en memoria de su marido Juan Vitórica Casuso, conde de los Moriles, al Museo de Arte Moderno, 1968; Museo Español de Arte Contemporáneo, 1968-1971",0,Lienzo,Óleo,La lavativa,https://www.museodelprado.es/coleccion/obra-de-arte/la-lavativa/96872d2c-75c3-48ee-a147-b3f888053e36
46,39,"Lucas Velázquez, Eugenio",0,0,0,Hacia 1855,0,0,P004420,"Donación de María de los Ángeles Sainz de la Cuesta, en memoria de su marido Juan Vitórica Casuso, conde de los Moriles, al Museo de Arte Moderno, 1968; Museo Español de Arte Contemporáneo, 1968-1971; Museo del Prado, 1971",0,Lienzo,Óleo,Capea de pueblo,https://www.museodelprado.es/coleccion/obra-de-arte/capea-de-pueblo/f65663f4-5da5-444c-9d2d-3544626e2dac
