"numero_catalogo","titulo","url","nombre_autor","procedencia","fecha","alto","ancho","exito","razon","area","tam_cat","orientacion","soporte","soporte_grp","sop_montaje","tecnica","tec_oleo","tec_acuosas","tec_mixta","tec_fresco","tec_otras","tipo_autor","serie","fecha_est","fecha_cat","tema"
"P000741","La maja vestida","https://www.museodelprado.es/coleccion/obra-de-arte/la-maja-vestida/a3121efc-6924-454c-8a9f-e4320f26d3d0","Goya y Lucientes, Francisco de","Colección Manuel Godoy, Madrid, 1808. Trasladada al Depósito General de Secuestros, situado en el almacén que la Fábrica de Cristales de San Ildefonso tenía en la calle Alcalá, el 18 de diciembre de 1813. Depositada en dependencias del Tribunal de la Inquisición el 28 de noviembre de 1814. Trasladada a la Real Academia de Bellas Artes de San Fernando el 13 de abril de 1836. Expuesta por primera vez en las salas públicas de la Academia con motivo de la exposición de 1840. Ingresó en el Museo del Prado en 1901.","1800 - 1807",94.7,188,0,1.98521647307286,17803.6,"mediano","horizontal","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1804,"1-10","vida_cotidiana"
"P005784","Cincinato abandona el arado para dictar leyes a Roma","https://www.museodelprado.es/coleccion/obra-de-arte/cincinato-abandona-el-arado-para-dictar-leyes-a/4bab2a1d-efac-4ed7-bd79-034365bea7ff","Ribera y Fernández, Juan Antonio","Colección Real (Palacio Real, Madrid, ""piezas de entresuelo encima del callejón de tribunas"", 1814-1818, s.n.?; Casino de la Reina, Madrid, hasta 1863); Museo del Prado, 1863-1896; Museo de Arte Moderno, 1896-1968","Hacia 1806",160,215,0,1.34375,34400,"grande","horizontal","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1806,"0","paisaje_lugares"
"P004515","Bodegón de caza","https://www.museodelprado.es/coleccion/obra-de-arte/bodegon-de-caza/afd375ee-8eba-4a83-a105-ce2294ee68c0","Montalvo, Bartolomé","Colección Real; Museo de Arte Moderno; Museo Español de Arte Contemporáneo, 1968-1973","Hacia 1806",54,72,0,1.33333333333333,3888,"pequeno","horizontal","Tabla","Tabla/Panel",0,"Óleo",1,0,0,0,0,"hombre",0,1806,"0","bodegon_floral"
"P006563","Bodegón","https://www.museodelprado.es/coleccion/obra-de-arte/bodegon/f1085f5c-a14a-4e2e-bf65-cb4fb747cc40","Montalvo, Bartolomé","Colección Real; Museo de Arte Moderno","Hacia 1806",55,72,0,1.30909090909091,3960,"pequeno","horizontal","Tabla","Tabla/Panel",0,"Óleo",1,0,0,0,0,"hombre",0,1806,"0","bodegon_floral"
"P005890","Bodegón","https://www.museodelprado.es/coleccion/obra-de-arte/bodegon/594bba68-b8b6-4e47-bdb8-f16559306099","Montalvo, Bartolomé","Colección Real; Museo de Arte Moderno","Hacia 1806",55,72,0,1.30909090909091,3960,"pequeno","horizontal","Tabla","Tabla/Panel",0,"Óleo",1,0,0,0,0,"hombre",0,1806,"0","bodegon_floral"
"P007111","La hoguera","https://www.museodelprado.es/coleccion/obra-de-arte/la-hoguera/320f2740-66a9-489e-bf66-6fe511375ca3","Anónimo (Seguidor de: Goya y Lucientes, Francisco de)","Ingresó en el Museo del Prado el 22 de marzo de 1912, procedente del Legado de don Cristóbal Férriz y Sicilia.","Primera mitad del siglo XIX",32,43,0,1.34375,1376,"pequeno","horizontal","Hojalata","Metal",0,"Óleo",1,0,0,0,0,"hombre",0,1826,"11-98","otros"
"P002768","Busto femenino","https://www.museodelprado.es/coleccion/obra-de-arte/busto-femenino/acb99c19-70dc-4ff9-9723-729a3233a13a","Anónimo","Legado Pedro Fernández Durán y Bernaldo de Quirós, 1931","Primer cuarto del siglo XIX",47,37,0,1.27027027027027,1739,"pequeno","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"anonimo",0,1813,"11-98","retrato_corte"
"P000747","El exorcismo","https://www.museodelprado.es/coleccion/obra-de-arte/el-exorcismo/c8753d53-50f5-4677-b0d1-a22e2d4f791e","Anónimo (Seguidor de: Goya y Lucientes, Francisco de)","Nuevas Adquisiciones, Museo de la Trinidad (adquisición a Román Garreta y Huerta), 1866; Museo del Prado, 1872.","Siglo XIX",48,60,0,1.25,2880,"pequeno","horizontal","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1850,"99","otros"
"P003307","Paisaje","https://www.museodelprado.es/coleccion/obra-de-arte/paisaje/06a74e83-85ef-4ef5-9340-c8e4d2340368","Morel, Jan Evert","Donación Mª. de los Dolores Hernández y Márquez, marquesa viuda de Cabriñana del Monte, 1894.","Siglo XIX",24.1,35.6,0,1.47717842323651,857.96,"pequeno","horizontal","Tabla","Tabla/Panel",0,"Óleo",1,0,0,0,0,"hombre",0,1850,"99","paisaje_lugares"
"P003296","Paisaje","https://www.museodelprado.es/coleccion/obra-de-arte/paisaje/11fe22b9-4c34-4491-9cc4-09a6ea102075","Anónimo","Colección Real","Siglo XIX",22.5,30,0,1.33333333333333,675,"pequeno","horizontal","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"anonimo",0,1850,"99","paisaje_lugares"
"P003301","Un frutero (copia)","https://www.museodelprado.es/coleccion/obra-de-arte/un-frutero-copia/e81cbc86-48d1-4f55-b480-16169f5054ab","Anónimo (Obra copiada de: Mirabent y Gatell, José)","Ministerio de Fomento, Madrid, 1857; Museo Nacional de Pintura y Escultura, 1866","Siglo XIX",40,32,0,1.25,1280,"pequeno","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1850,"99","bodegon_floral"
"P003369","Carlos IV, rey de España","https://www.museodelprado.es/coleccion/obra-de-arte/carlos-iv-rey-de-espaa/df34ef5a-8463-4517-a4c3-2f8975a5d2bf","Anónimo (Obra copiada de: Goya y Lucientes, Francisco de)","Escuela de Veterinaria, Glorieta de Embajadores, Madrid, 1959.","Siglo XIX",111,85,0,1.30588235294118,9435,"mediano","vertical","Lienzo sin forrar","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1850,"99","retrato_corte"
"P003412","Diego Sarmiento de Acuña, conde de Gondomar","https://www.museodelprado.es/coleccion/obra-de-arte/diego-sarmiento-de-acua-conde-de-gondomar/744adc2a-7cb1-41f4-9b56-298a3be1ffab","Copia Galván y Candela, José María","Adquisición de la Junta de Iconografía Nacional, para la Galería de Españoles Ilustres, del Museo Iconográfico, 1882.","Siglo XIX",120,90,0,1.33333333333333,10800,"mediano","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",1,1850,"99","retrato_corte"
"P003908","Mariano Roca de Togores y Carrasco, I marqués de Molins, ministro de Fomento","https://www.museodelprado.es/coleccion/obra-de-arte/mariano-roca-de-togores-y-carrasco-i-marques-de/ebdd49a3-374a-4158-8fc2-ba5acadca718","Anónimo (Obra copiada de: Madrazo y Kuntz, Federico de)","Cesión del Ministerio de Fomento, 1866","Siglo XIX",120,91,0,1.31868131868132,10920,"mediano","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1850,"99","retrato_corte"
"P004352","Santa Catalina","https://www.museodelprado.es/coleccion/obra-de-arte/santa-catalina/16de165f-5f9b-4871-bec8-6ef91a746a23","Gutiérrez de la Vega y Bocanegra, José","Adquirido para el Museo de Arte Moderno, 1946; Museo Español de Arte Contemporáneo, 1968-1971","Siglo XIX",153,104,0,1.47115384615385,15912,"mediano","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1850,"99","religioso"
"P003370","Fernando VII, rey de España","https://www.museodelprado.es/coleccion/obra-de-arte/fernando-vii-rey-de-espaa/b7850cdf-2493-46ea-b1a6-fedd1370c79c","Anónimo (Obra copiada de: Goya y Lucientes, Francisco de)","Escuela de Veterinaria, Glorieta de Embajadores, Madrid, 1959.","Siglo XIX",111,85,0,1.30588235294118,9435,"mediano","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1850,"99","retrato_corte"
"P004071","Carlos IV","https://www.museodelprado.es/coleccion/obra-de-arte/carlos-iv/0166c5da-eb0d-466c-8be4-c2c43cac57b4","Anónimo","Escuela de Veterinaria, Glorieta de Embajadores, Madrid, 1959.","Siglo XIX",75,58,0,1.29310344827586,4350,"pequeno","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"anonimo",0,1850,"99","retrato_corte"
"P004409","Inmaculada","https://www.museodelprado.es/coleccion/obra-de-arte/inmaculada/817aa612-0c40-44f4-900e-00d3f86dfc52","Anónimo -Pintor- (Copia: López Portaña, Vicente)","Museo de Arte Moderno (Donación Concepción Cerrajería del Bayo, condesa de San Jorge)","Siglo XIX",199,103,0,1.93203883495146,20497,"grande","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1850,"99","religioso"
"P004077","Don Juan de Austria (copia)","https://www.museodelprado.es/coleccion/obra-de-arte/don-juan-de-austria-copia/b55b6229-eb4c-4ea5-8c1b-4e1b84f8db1e","Iborra, Camilo","Copia realizada en el Museo del Prado","Siglo XIX",223,119,0,1.87394957983193,26537,"grande","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1850,"99","retrato_corte"
"P004644","Paisaje","https://www.museodelprado.es/coleccion/obra-de-arte/paisaje/d2576082-a7d2-4e0a-9621-300ec4a888ac","Atribuido a Sisley, Alfred","Adquirido por el Museo de Arte Moderno, 1950; Museo del Prado, 1971","Siglo XIX",48,67,0,1.39583333333333,3216,"pequeno","horizontal","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1850,"99","paisaje_lugares"
"P003254","El cardenal don Luis María de Borbón y Vallabriga","https://www.museodelprado.es/coleccion/obra-de-arte/el-cardenal-don-luis-maria-de-borbon-y-vallabriga/4338322c-2c49-465f-bd2c-9995a937872b","Anónimo (Obra copiada de: Goya y Lucientes, Francisco de)","Donado con reserva de usufructo por Fernando de Aragón y Carrillo de Albornoz, marqués de Casa Torres y vizconde de Baiguer, en 1975. Ingresó en el Museo a su muerte, en 1984.","Siglo XIX",200,114,0,1.75438596491228,22800,"grande","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1850,"99","religioso"
"P006582","Luisa Fernanda de Borbón, duquesa de Montpensier, con mantilla","https://www.museodelprado.es/coleccion/obra-de-arte/luisa-fernanda-de-borbon-duquesa-de-montpensier/7423a896-d7ef-436a-9783-56bc79f68b78","Anónimo (Obra copiada de: Winterhalter, Franz Xaver)","Museo Nacional de Arte Moderno","Siglo XIX",54,39,0,1.38461538461538,2106,"pequeno","vertical","Cartón","Otros",0,"Óleo",1,0,0,0,0,"hombre",0,1850,"99","retrato_corte"
"P003701","Paisaje nevado","https://www.museodelprado.es/coleccion/obra-de-arte/paisaje-nevado/1a75f817-e585-4e53-8f85-38612199b144","Rovira y Formosa, Juan","Manuel Álvarez de Toledo y Lesparre, XII duque de Pastrana, 1886; donación de María Dionisia Vives y Zires, duquesa de Pastrana, 1889","Siglo XIX",25,31,0,1.24,775,"pequeno","horizontal","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1850,"99","paisaje_lugares"
"P007106","La reina María Luisa de Parma","https://www.museodelprado.es/coleccion/obra-de-arte/la-reina-maria-luisa-de-parma/c88509a4-ef8f-4ecd-b11e-585abf018c3a","Anónimo (Obra copiada de: Goya y Lucientes, Francisco de)","Ingresó en el Museo del Prado en 1911, procedente de la Facultad de Farmacia de Madrid","Siglo XIX",114,81,0,1.40740740740741,9234,"mediano","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1850,"99","religioso"
"P006131","Isabel II","https://www.museodelprado.es/coleccion/obra-de-arte/isabel-ii/7e6bca62-a52b-4a00-9e9b-04b1d0070653","Anónimo (Obra copiada de: Madrazo y Kuntz, Federico de)","0","Siglo XIX",225,145,1,1.55172413793103,32625,"grande","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1850,"99","retrato_corte"
"P008315","Paisaje de Gredos","https://www.museodelprado.es/coleccion/obra-de-arte/paisaje-de-gredos/c5284e19-289c-4b99-81c1-c0495464799c","Martínez Vázquez, Eduardo","Ruperto Sánchez Arcas, hasta 1976; por herencia, a su hija Carmen Sánchez, hasta 2016; Legado Carmen Sánchez García, 2020","Siglo XIX",53.7,64.7,0,1.2048417132216,3474.39,"pequeno","horizontal","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1850,"99","paisaje_lugares"
"P007330","Paisaje con un lago y casas","https://www.museodelprado.es/coleccion/obra-de-arte/paisaje-con-un-lago-y-casas/83219a5a-282e-411a-9a62-b6eff517b7fd","Anónimo","Junta de Incautación y Protección del Tesoro Artístico","Siglo XIX",62,83,0,1.33870967741935,5146,"mediano","horizontal","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"anonimo",1,1850,"99","paisaje_lugares"
"P004799","Carlo Ludovico de Borbón-Parma","https://www.museodelprado.es/coleccion/obra-de-arte/carlo-ludovico-de-borbon-parma/26ded4d2-0ca5-4306-88c4-ab16709994d4","Corsi, Giovanni Francesco","Colección Real (Palacio Real, Madrid, piezas de entresuelo encima del callejón de tribunas, 1814-1818, s.n.)","1802",102,68,0,1.5,6936,"mediano","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",1,1802,"0","retrato_corte"
"P006583","Luisa Fernanda de Borbón, duquesa de Montpensier","https://www.museodelprado.es/coleccion/obra-de-arte/luisa-fernanda-de-borbon-duquesa-de-montpensier/1ff89211-db08-424f-bfe3-f04676541d97","Anónimo (Obra copiada de: Winterhalter, Franz Xaver)","0","Siglo XIX",55,38,0,1.44736842105263,2090,"pequeno","vertical","Cartón","Otros",0,"Óleo",1,0,0,0,0,"hombre",0,1850,"99","retrato_corte"
"P002815","Carlos IV y su familia homenajeados por la Universidad de Valencia","https://www.museodelprado.es/coleccion/obra-de-arte/carlos-iv-y-su-familia-homenajeados-por-la/1bee385d-310a-4e8e-bd5c-9d64d9f7d154","López Portaña, Vicente","Colección Real (Palacio Real, Madrid, Casa de Rebeque, 1814-1818, s.n.; Estudio del primer pintor de Cámara Vicente López, 1834, s.n.).","1802",350.5,250.5,0,1.39920159680639,87800.25,"grande","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1802,"0","retrato_corte"
"P007978","La muerte de Viriato (boceto)","https://www.museodelprado.es/coleccion/obra-de-arte/la-muerte-de-viriato-boceto/1303ec33-e93e-4757-8440-af2bb06d49b8","Madrazo y Agudo, José de","Colección de la familia Madrazo (Luis de Madrazo); por herencia a María Teresa Madrazo y Madrazo, 1897; Mario Daza Campos, 1940; hermanas Daza Juliá, 1943; adquirido a Juan José Daza del Castillo, 2006","Hacia 1807",57.5,83.5,0,1.45217391304348,4801.25,"pequeno","horizontal","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1807,"0","historia_alegoria"
"P003590","La Sagrada Familia","https://www.museodelprado.es/coleccion/obra-de-arte/la-sagrada-familia/3d689d7b-6516-401e-8535-9c1b34462d5a","González Velázquez y Tolosa, Cástor","Colección Real","1803",16,13,0,1.23076923076923,208,"pequeno","vertical","Tabla","Tabla/Panel",0,"Óleo",1,0,0,0,0,"hombre",0,1803,"0","religioso"
"P003912","Jesús en casa de Anás","https://www.museodelprado.es/coleccion/obra-de-arte/jesus-en-casa-de-anas/f4b0a5a5-ef3c-4cc6-9e8b-69860c5ba0a5","Madrazo y Agudo, José de","Colección Real; Museo de Arte Moderno","1803",176,226,0,1.28409090909091,39776,"grande","horizontal","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1803,"0","religioso"
"P007110","La degollación","https://www.museodelprado.es/coleccion/obra-de-arte/la-degollacion/59f0f93c-b778-48ca-a062-f63bc9a88217","Anónimo (Seguidor de: Goya y Lucientes, Francisco de)","Ingresó en el Museo del Prado el 22 de marzo de 1912, procedente del Legado de don Cristóbal Férriz y Sicilia","Hacia 1808",29,41,0,1.41379310344828,1189,"pequeno","horizontal","Hojalata","Metal",0,"Óleo",1,0,0,0,0,"hombre",0,1808,"0","otros"
"P005257","Los reyes de Etruria y sus hijos","https://www.museodelprado.es/coleccion/obra-de-arte/los-reyes-de-etruria-y-sus-hijos/4680ca78-fc63-40aa-963e-c7fa55daf691","Fabre, François-Xavier","Colección Real (Real Museo, Madrid, Gabinete de Descanso, 1834, nº 51); Museo de Arte Moderno.","1804",223,160,0,1.39375,35680,"grande","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1804,"0","retrato_corte"
"P002448","La XII marquesa de Villafranca pintando a su marido","https://www.museodelprado.es/coleccion/obra-de-arte/la-xii-marquesa-de-villafranca-pintando-a-su/1fff2174-3bfc-4d3e-b190-ff7cd09187d6","Goya y Lucientes, Francisco de","XII marqués de Villafranca y XVI duque de Medina Sidonia, Madrid, 1804; por herencia a Pedro Álvarez de Toledo y Palafox, XIII marqués de Villafranca y XVII duque de Medina Sidonia, ?1867; por herencia a su hijo, José Joaquín Álvarez de Toledo y Silva, XIV marqués de Villafranca y XVIII duque de Medina Sidonia; pasa a su hijo, dAlonso Álvarez de Toledo y Caro, XV marqués de los Vélez y XXVI conde de Niebla, quien lo legó (?1897) al Museo del Prado, en el que ingresó en 1926, a la muerte de su viuda, Trinidad Caballero y Muguiro, que lo tuvo en usufructo.","1804",195,126,1,1.54761904761905,24570,"grande","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1804,"0","retrato_corte"
"P002450","Manuel Silvela y García Aragón","https://www.museodelprado.es/coleccion/obra-de-arte/manuel-silvela-y-garcia-aragon/2b2dcd7c-d733-4673-ad63-625b99f51c3c","Goya y Lucientes, Francisco de","Vendido por Jorge Silvela, bisnieto del retratado, al Ministerio de Instrucción Pública en 1931, con destino al Museo del Prado.","Hacia 1809",95,68,0,1.39705882352941,6460,"mediano","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1809,"0","paisaje_lugares"
"P007735","El sueño de san José","https://www.museodelprado.es/coleccion/obra-de-arte/el-sueo-de-san-jose/933bf488-5283-40e4-bc82-2c4296dbf2e7","López Portaña, Vicente","Adquisición a Alvargonzález S. A., Barcelona, 1999.","1805",187,118,1,1.58474576271186,22066,"grande","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1805,"0","religioso"
"P002827","Interior de San Pedro de Roma","https://www.museodelprado.es/coleccion/obra-de-arte/interior-de-san-pedro-de-roma/7213a45f-e316-4e5d-a61e-5d181f7c2df4","Bombelli, Pietro Leone","Legado Mariano Lanuza y Fernández, 1940","1805",148,190,0,1.28378378378378,28120,"grande","horizontal","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1805,"0","religioso"
"P007070","La marquesa de Santa Cruz","https://www.museodelprado.es/coleccion/obra-de-arte/la-marquesa-de-santa-cruz/e1d2cbc6-8549-4ade-9383-2dde4ee6dfeb","Goya y Lucientes, Francisco de","En la colección de los marqueses de Santa Cruz, de quienes pasó a su hijo, el conde de Pie de la Concha. Colección Félix Fernández Valdés, Bilbao 1941-1983. En 1983, adquirido a los herederos y exportado ilegalmente. En 1985, intento de venta en subasta por su propietario, lord Winborne (Christie's, Londres). 1986, juicio favorable al Estado español, por el que se interrumpe la subasta y se compensa a su propietario, con una amplia colaboración social. Ingresa en el Museo del Prado en abril de 1986.","1805",124.7,207.7,1,1.66559743384122,25900.19,"grande","horizontal","Lienzo sin forrar","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1805,"0","religioso"
"P002497","La Primavera","https://www.museodelprado.es/coleccion/obra-de-arte/la-primavera/cdae71f9-088a-44d0-811a-faf6b4c2a68b","Maella, Mariano Salvador","Colección Real (Palacio Real, Madrid, secretaría de Hacienda, 1814-1818, nº 205).","1805 - 1806",144,77,0,1.87012987012987,11088,"mediano","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",1,1806,"1-10","paisaje_lugares"
"P002500","El Invierno","https://www.museodelprado.es/coleccion/obra-de-arte/el-invierno/e20ab84c-ef81-4287-bc72-802b421757d3","Maella, Mariano Salvador","Colección Real (Palacio Real, Madrid, secretaría de Hacienda, 1814-1818, nº 208).","1805 - 1806",143,85,1,1.68235294117647,12155,"mediano","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",1,1806,"1-10","paisaje_lugares"
"P002498","El Verano","https://www.museodelprado.es/coleccion/obra-de-arte/el-verano/e590994c-df1e-4e3b-a425-90d51fb9b673","Maella, Mariano Salvador","Colección Real (Palacio Real, Madrid, secretaría de Hacienda, 1814-1818, nº 206).","1805 - 1806",144,80,0,1.8,11520,"mediano","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",1,1806,"1-10","otros"
